"","species","latitude","longitude"
"2820","Callitriche cophocarpa Sendtner",57.943223,14.00107
"2821","Callitriche cophocarpa Sendtner",57.9355406388832,15.2650148450528
"2822","Callitriche cophocarpa Sendtner",59.078052,17.957619
"2823","Callitriche cophocarpa Sendtner",63.8926579,20.1525
"2824","Callitriche cophocarpa Sendtner",55.600464,13.851384
"2825","Callitriche cophocarpa Sendtner",57.5670459,12.822867
"2826","Callitriche cophocarpa Sendtner",58.623584,13.38073
"2827","Callitriche cophocarpa Sendtner",57.993518,14.6422159
"2828","Callitriche cophocarpa Sendtner",58.227581,13.857277
"2829","Callitriche cophocarpa Sendtner",57.140098293753,15.2931952157998
"2830","Callitriche cophocarpa Sendtner",62.219214,16.622031
"2831","Callitriche cophocarpa Sendtner",58.00708,14.620396
"2832","Callitriche cophocarpa Sendtner",56.10509,14.67154
"2833","Callitriche cophocarpa Sendtner",58.686515,16.601953
"2834","Callitriche cophocarpa Sendtner",59.69516,18.9802609
"2835","Callitriche cophocarpa Sendtner",56.1078444,13.9162728
"2836","Callitriche cophocarpa Sendtner",56.5671019,16.2143389
"2837","Callitriche cophocarpa Sendtner",58.5878,12.352599
"2838","Callitriche cophocarpa Sendtner",59.618552,18.0866529
"2839","Callitriche cophocarpa Sendtner",60.164337,17.989249
"2840","Callitriche cophocarpa Sendtner",57.6228699,11.875342
"2841","Callitriche cophocarpa Sendtner",60.3914219,17.823024
"2842","Callitriche cophocarpa Sendtner",59.693618,16.8325059
"2843","Callitriche cophocarpa Sendtner",60.0314979,17.4960109
"2844","Callitriche cophocarpa Sendtner",57.423144,16.125613
"2845","Callitriche cophocarpa Sendtner",59.202168,17.796219
"2846","Callitriche cophocarpa Sendtner",62.73295,16.939316
"2847","Callitriche cophocarpa Sendtner",56.2008438389828,13.8588896064999
"2848","Callitriche cophocarpa Sendtner",59.183618,15.424801
"2849","Callitriche cophocarpa Sendtner",58.4101629,12.442008
"2850","Callitriche cophocarpa Sendtner",57.0096439,15.1069622
"2851","Callitriche cophocarpa Sendtner",63.533835,14.417655
"2852","Callitriche cophocarpa Sendtner",58.2370069,13.608138
"2853","Callitriche cophocarpa Sendtner",57.5072419,13.0781139
"2854","Callitriche cophocarpa Sendtner",58.6990059,16.559885
"2855","Callitriche cophocarpa Sendtner",60.599378,17.379562
"2856","Callitriche cophocarpa Sendtner",58.6898759,15.675844
"2857","Callitriche cophocarpa Sendtner",59.334211,15.0391809
"2858","Callitriche cophocarpa Sendtner",57.485534,13.378304
"2859","Callitriche cophocarpa Sendtner",58.459698,12.58643
"2860","Callitriche cophocarpa Sendtner",59.6578099,17.290889
"2861","Callitriche cophocarpa Sendtner",59.299478,18.799852
"2862","Callitriche cophocarpa Sendtner",58.0362266766619,14.9587788442212
"2863","Callitriche cophocarpa Sendtner",58.947693,15.921929
"2864","Callitriche cophocarpa Sendtner",56.77777,15.85743
"2865","Callitriche cophocarpa Sendtner",57.8795539,15.72818
"2866","Callitriche cophocarpa Sendtner",63.4698709,19.406386
"2867","Callitriche cophocarpa Sendtner",56.8774846710923,14.8118701578893
"2868","Callitriche cophocarpa Sendtner",58.7135359,15.711543
"2869","Callitriche cophocarpa Sendtner",56.19864,15.65834
"2870","Callitriche cophocarpa Sendtner",58.41818,12.877871
"2871","Callitriche cophocarpa Sendtner",63.5274969,19.714822
"2872","Callitriche cophocarpa Sendtner",59.1882609,18.209893
"2873","Callitriche cophocarpa Sendtner",48.0166,16.45
"2874","Callitriche cophocarpa Sendtner",57.820948,15.057318
"2875","Callitriche cophocarpa Sendtner",59.279636,15.047176
"2876","Callitriche cophocarpa Sendtner",62.4802189,16.474015
"2877","Callitriche cophocarpa Sendtner",59.969295,16.814073
"2878","Callitriche cophocarpa Sendtner",59.7686429,18.4618879
"2879","Callitriche cophocarpa Sendtner",59.0172949,15.34831
"2880","Callitriche cophocarpa Sendtner",59.075485,17.1784649
"2881","Callitriche cophocarpa Sendtner",63.2904259,15.570795
"2882","Callitriche cophocarpa Sendtner",57.864075,14.928293
"2883","Callitriche cophocarpa Sendtner",58.314352,16.397811
"2884","Callitriche cophocarpa Sendtner",55.5134559,13.395821
"2885","Callitriche cophocarpa Sendtner",56.349713,14.6642329
"2886","Callitriche cophocarpa Sendtner",57.8065879,14.342601
"2887","Callitriche cophocarpa Sendtner",60.2337649,17.8584539
"2888","Callitriche cophocarpa Sendtner",58.929079,17.171171
"2889","Callitriche cophocarpa Sendtner",60.4203329,17.9827809
"2890","Callitriche cophocarpa Sendtner",59.533467,18.125101
"2891","Callitriche cophocarpa Sendtner",57.537686625971,15.5096853061211
"2892","Callitriche cophocarpa Sendtner",57.9295631592477,16.4718807613035
"2893","Callitriche cophocarpa Sendtner",59.100802,18.444955
"2894","Callitriche cophocarpa Sendtner",63.526544,19.719287
"2895","Callitriche cophocarpa Sendtner",57.7909539,15.258774
"2896","Callitriche cophocarpa Sendtner",58.01117077767,16.2957705380365
"2897","Callitriche cophocarpa Sendtner",57.9374439,15.181501
"2898","Callitriche cophocarpa Sendtner",58.960332,12.4578989
"2899","Callitriche cophocarpa Sendtner",59.929282,18.5552409
"2900","Callitriche cophocarpa Sendtner",62.7439809,16.646258
"2901","Callitriche cophocarpa Sendtner",57.407276,14.729613
"2902","Callitriche cophocarpa Sendtner",60.479709,17.919459
"2903","Callitriche cophocarpa Sendtner",58.294958,13.159322
"2904","Callitriche cophocarpa Sendtner",57.795856,16.3626329
"2905","Callitriche cophocarpa Sendtner",58.5799189,16.441344
"2906","Callitriche cophocarpa Sendtner",59.3886109,17.2791029
"2907","Callitriche cophocarpa Sendtner",55.8345029016888,13.5780934392967
"2908","Callitriche cophocarpa Sendtner",59.0543389,12.623144
"2909","Callitriche cophocarpa Sendtner",62.705474,17.006653
"2910","Callitriche cophocarpa Sendtner",59.1044369,17.056663
"2911","Callitriche cophocarpa Sendtner",56.836181,14.300398
"2912","Callitriche cophocarpa Sendtner",57.677196,11.9466319
"2913","Callitriche cophocarpa Sendtner",57.27734,15.006959
"2914","Callitriche cophocarpa Sendtner",58.598202,15.074225
"2915","Callitriche cophocarpa Sendtner",58.8933899,14.44968
"2916","Callitriche cophocarpa Sendtner",59.0928479,17.142191
"2917","Callitriche cophocarpa Sendtner",57.69086,13.12768
"2918","Callitriche cophocarpa Sendtner",57.2408769,15.493028
"2919","Callitriche cophocarpa Sendtner",59.9326799,18.5644759
"2920","Callitriche cophocarpa Sendtner",58.9866269,17.0879599
"2921","Callitriche cophocarpa Sendtner",56.9390199,12.6775369
"2922","Callitriche cophocarpa Sendtner",57.291094,14.499222
"2923","Callitriche cophocarpa Sendtner",59.305151,16.52937
"2924","Callitriche cophocarpa Sendtner",58.3591539,14.6557619
"2925","Callitriche cophocarpa Sendtner",62.57672,16.8360899
"2926","Callitriche cophocarpa Sendtner",58.582537,15.972504
"2927","Callitriche cophocarpa Sendtner",62.453231,17.529374
"2928","Callitriche cophocarpa Sendtner",57.507787,12.712527
"2929","Callitriche cophocarpa Sendtner",65.3660169,21.3093949
"2930","Callitriche cophocarpa Sendtner",58.465176,12.419415
"2931","Callitriche cophocarpa Sendtner",58.4636959,16.14949
"2932","Callitriche cophocarpa Sendtner",57.9128580489052,16.1594710590543
"2933","Callitriche cophocarpa Sendtner",57.5035762845349,14.6041601288974
"2934","Callitriche cophocarpa Sendtner",57.1206746,14.5633174
"2935","Callitriche cophocarpa Sendtner",57.1694153,15.3459194
"2936","Callitriche cophocarpa Sendtner",57.7424219,13.473642
"2937","Callitriche cophocarpa Sendtner",59.01292,16.610254
"2938","Callitriche cophocarpa Sendtner",58.193618,16.612841
"2939","Callitriche cophocarpa Sendtner",63.2048869,14.658251
"2940","Callitriche cophocarpa Sendtner",56.612881,15.177405
"2941","Callitriche cophocarpa Sendtner",56.82616,14.3646809
"2942","Callitriche cophocarpa Sendtner",57.789838,16.5701889
"2943","Callitriche cophocarpa Sendtner",57.076531,13.7678759
"2944","Callitriche cophocarpa Sendtner",59.4469929,17.815874
"2945","Callitriche cophocarpa Sendtner",56.59095,16.41524
"2946","Callitriche cophocarpa Sendtner",59.679209,17.380595
"2947","Callitriche cophocarpa Sendtner",57.7007877,14.4534703
"2948","Callitriche cophocarpa Sendtner",58.8206169,14.139186
"2949","Callitriche cophocarpa Sendtner",59.5721879,17.862721
"2950","Callitriche cophocarpa Sendtner",59.144916,16.962816
"2951","Callitriche cophocarpa Sendtner",60.397519,17.369806
"2952","Callitriche cophocarpa Sendtner",58.8032469,17.4272449
"2953","Callitriche cophocarpa Sendtner",67.28781,20.11498
"2954","Callitriche cophocarpa Sendtner",58.9159569,17.3891199
"2955","Callitriche cophocarpa Sendtner",60.1482219,18.386187
"2956","Callitriche cophocarpa Sendtner",60.334566,18.4987099
"2957","Callitriche cophocarpa Sendtner",62.509123,17.7170409
"2958","Callitriche cophocarpa Sendtner",56.9317459,14.450138
"2959","Callitriche cophocarpa Sendtner",59.0113849,16.82779
"2960","Callitriche cophocarpa Sendtner",59.7784929,18.2311289
"2961","Callitriche cophocarpa Sendtner",57.6548829,14.271652
"2962","Callitriche cophocarpa Sendtner",57.394252,16.577735
"2963","Callitriche cophocarpa Sendtner",57.2196679,15.695149
"2964","Callitriche cophocarpa Sendtner",59.615481,18.5295489
"2965","Callitriche cophocarpa Sendtner",60.1989689,17.0447869
"2966","Callitriche cophocarpa Sendtner",57.7363716,18.6149382
"2967","Callitriche cophocarpa Sendtner",59.904007,18.687258
"2968","Callitriche cophocarpa Sendtner",57.2506678565622,15.7190743651201
"2969","Callitriche cophocarpa Sendtner",56.27241,15.36056
"2970","Callitriche cophocarpa Sendtner",60.1300269,17.3678929
"2971","Callitriche cophocarpa Sendtner",62.219214,16.622031
"2972","Callitriche cophocarpa Sendtner",62.682623,17.0545429
"2973","Callitriche cophocarpa Sendtner",62.5311379,15.727345
"2974","Callitriche cophocarpa Sendtner",62.7131839,16.5378949
"2975","Callitriche cophocarpa Sendtner",65.92944444,26.51583333
"2976","Callitriche cophocarpa Sendtner",55.528016,13.32851
"2977","Callitriche cophocarpa Sendtner",56.36249,15.44202
"2978","Callitriche cophocarpa Sendtner",62.6148829,16.4575579
"2979","Callitriche cophocarpa Sendtner",59.679386,17.9398589
"2980","Callitriche cophocarpa Sendtner",62.910615,14.544254
"2981","Callitriche cophocarpa Sendtner",58.244005,13.597484
"2982","Callitriche cophocarpa Sendtner",59.5222059,18.771277
"2983","Callitriche cophocarpa Sendtner",56.6252378,14.3399446
"2984","Callitriche cophocarpa Sendtner",63.816426,20.2795029
"2985","Callitriche cophocarpa Sendtner",58.204624,15.028033
"2986","Callitriche cophocarpa Sendtner",56.356836,13.21217
"2987","Callitriche cophocarpa Sendtner",58.1110499,15.249719
"2988","Callitriche cophocarpa Sendtner",58.563459,15.507078
"2989","Callitriche cophocarpa Sendtner",57.7624819,15.409781
"2990","Callitriche cophocarpa Sendtner",58.1086159,13.8298419
"2991","Callitriche cophocarpa Sendtner",58.6687549,16.657406
"2992","Callitriche cophocarpa Sendtner",58.2985929,12.302428
"2993","Callitriche cophocarpa Sendtner",58.754337518412,15.1305471633801
"2994","Callitriche cophocarpa Sendtner",58.703664,13.9894909
"2995","Callitriche cophocarpa Sendtner",59.434443,17.1929729
"2996","Callitriche cophocarpa Sendtner",63.527585,19.71529
"2997","Callitriche cophocarpa Sendtner",60.166491,17.8542589
"2998","Callitriche cophocarpa Sendtner",60.5048889,17.739041
"2999","Callitriche cophocarpa Sendtner",57.805463,12.510334
"3000","Callitriche cophocarpa Sendtner",59.9230689,17.973375
"3001","Callitriche cophocarpa Sendtner",60.522187,15.0685559
"3002","Callitriche cophocarpa Sendtner",58.5126539,14.07316
"3003","Callitriche cophocarpa Sendtner",59.440536,18.2950529
"3004","Callitriche cophocarpa Sendtner",58.9704649,15.8703559
"3005","Callitriche cophocarpa Sendtner",58.5995819,15.418189
"3006","Callitriche cophocarpa Sendtner",58.276688,13.515324
"3007","Callitriche cophocarpa Sendtner",60.071573,18.162785
"3008","Callitriche cophocarpa Sendtner",59.7708459,16.448512
"3009","Callitriche cophocarpa Sendtner",57.77184,14.17784
"3010","Callitriche cophocarpa Sendtner",57.3279629,13.0548839
"3011","Callitriche cophocarpa Sendtner",58.1886889,16.552375
"3012","Callitriche cophocarpa Sendtner",59.397283,14.7822359
"3013","Callitriche cophocarpa Sendtner",55.78238,13.1693
"3014","Callitriche cophocarpa Sendtner",55.58055,13.2544624
"3015","Callitriche cophocarpa Sendtner",58.8066949,17.124575
"3016","Callitriche cophocarpa Sendtner",58.3556189,12.971924
"3017","Callitriche cophocarpa Sendtner",57.1694153,15.3459194
"3018","Callitriche cophocarpa Sendtner",57.7386679,13.146368
"3019","Callitriche cophocarpa Sendtner",65.318342,21.4836835
"3020","Callitriche cophocarpa Sendtner",58.413871,12.168453
"3021","Callitriche cophocarpa Sendtner",63.5223069,19.7229789
"3022","Callitriche cophocarpa Sendtner",57.8829882289356,15.1629803597044
"3023","Callitriche cophocarpa Sendtner",57.5896385,13.9236346
"3024","Callitriche cophocarpa Sendtner",57.7846419,13.52305
"3025","Callitriche cophocarpa Sendtner",59.1253809,16.5692279
"3026","Callitriche cophocarpa Sendtner",58.551932,13.488788
"3027","Callitriche cophocarpa Sendtner",57.6327009,11.731845
"3028","Callitriche cophocarpa Sendtner",59.183484,17.532689
"3029","Callitriche cophocarpa Sendtner",59.053499,17.134017
"3030","Callitriche cophocarpa Sendtner",62.219214,16.622031
"3031","Callitriche cophocarpa Sendtner",57.5040182,13.7480475
"3032","Callitriche cophocarpa Sendtner",56.074486,14.123861
"3033","Callitriche cophocarpa Sendtner",58.123235,14.559436
"3034","Callitriche cophocarpa Sendtner",58.644798,16.6257319
"3035","Callitriche cophocarpa Sendtner",57.9117609,14.432809
"3036","Callitriche cophocarpa Sendtner",56.10561,14.4901
"3037","Callitriche cophocarpa Sendtner",57.741387,14.5878859
"3038","Callitriche cophocarpa Sendtner",57.784542,14.4183109
"3039","Callitriche cophocarpa Sendtner",59.3667178,18.1572156
"3040","Callitriche cophocarpa Sendtner",62.327457,16.51885
"3041","Callitriche cophocarpa Sendtner",57.8472459,15.597098
"3042","Callitriche cophocarpa Sendtner",58.0445501878686,12.5194412141451
"3043","Callitriche cophocarpa Sendtner",62.29679,15.2557829
"3044","Callitriche cophocarpa Sendtner",56.65046,16.14861
"3045","Callitriche cophocarpa Sendtner",58.9390369,17.517453
"3046","Callitriche cophocarpa Sendtner",56.2307739,15.081384
"3047","Callitriche cophocarpa Sendtner",57.991647,14.810282
"3048","Callitriche cophocarpa Sendtner",61.26467,9.83971
"3049","Callitriche cophocarpa Sendtner",63.768717,20.5333669
"3050","Callitriche cophocarpa Sendtner",63.2638419,18.5283909
"3051","Callitriche cophocarpa Sendtner",56.137396,14.497533
"3052","Callitriche cophocarpa Sendtner",59.988266,18.569102
"3053","Callitriche cophocarpa Sendtner",58.644247,16.689404
"3054","Callitriche cophocarpa Sendtner",57.1240659,14.594192
"3055","Callitriche cophocarpa Sendtner",57.0833961,14.7085166
"3056","Callitriche cophocarpa Sendtner",55.97735,13.759585
"3057","Callitriche cophocarpa Sendtner",58.7694029,16.956465
"3058","Callitriche cophocarpa Sendtner",58.1665819,12.3052309
"3059","Callitriche cophocarpa Sendtner",59.38996,18.01397
"3060","Callitriche cophocarpa Sendtner",57.9485656379316,16.22736962031
"3061","Callitriche cophocarpa Sendtner",57.982218,14.999862
"3062","Callitriche cophocarpa Sendtner",56.8426619,14.041198
"3063","Callitriche cophocarpa Sendtner",62.722206,16.528345
"3064","Callitriche cophocarpa Sendtner",59.927495,17.258209
"3065","Callitriche cophocarpa Sendtner",58.666186,16.6452789
"3066","Callitriche cophocarpa Sendtner",57.415269,14.619533
"3067","Callitriche cophocarpa Sendtner",58.6480469,13.163652
"3068","Callitriche cophocarpa Sendtner",59.800086,18.277258
"3069","Callitriche cophocarpa Sendtner",58.714773,13.888799
"3070","Callitriche cophocarpa Sendtner",57.5981723610057,16.2885365850678
"3071","Callitriche cophocarpa Sendtner",58.13441,16.7969599
"3072","Callitriche cophocarpa Sendtner",56.3074139,13.0898616
"3073","Callitriche cophocarpa Sendtner",57.987257,13.7655049
"3074","Callitriche cophocarpa Sendtner",60.1570469,18.394092
"3075","Callitriche cophocarpa Sendtner",56.6468427,14.9151898
"3076","Callitriche cophocarpa Sendtner",59.087274,16.835884
"3077","Callitriche cophocarpa Sendtner",59.9393669,18.019181
"3078","Callitriche cophocarpa Sendtner",58.470959,12.637248
"3079","Callitriche cophocarpa Sendtner",59.0837939,17.1134179
"3080","Callitriche cophocarpa Sendtner",61.25833333,22.35388889
"3081","Callitriche cophocarpa Sendtner",58.39944,15.62733
"3082","Callitriche cophocarpa Sendtner",57.916442,12.1033519
"3083","Callitriche cophocarpa Sendtner",56.88377,14.81922
"3084","Callitriche cophocarpa Sendtner",58.3710269,16.211231
"3085","Callitriche cophocarpa Sendtner",59.963262,17.931235
"3086","Callitriche cophocarpa Sendtner",58.7178839,15.942168
"3087","Callitriche cophocarpa Sendtner",58.1420249,12.710326
"3088","Callitriche cophocarpa Sendtner",58.517899,16.2998949
"3089","Callitriche cophocarpa Sendtner",58.2550239,12.419236
"3090","Callitriche cophocarpa Sendtner",58.7576869,17.470552
"3091","Callitriche cophocarpa Sendtner",55.8476259,13.39274
"3092","Callitriche cophocarpa Sendtner",57.598863,14.479755
"3093","Callitriche cophocarpa Sendtner",59.8041389,17.7677419
"3094","Callitriche cophocarpa Sendtner",62.306707,16.007466
"3095","Callitriche cophocarpa Sendtner",60.2662699,17.047329
"3096","Callitriche cophocarpa Sendtner",57.6543879,14.461061
"3097","Callitriche cophocarpa Sendtner",57.8150109,14.2951429
"3098","Callitriche cophocarpa Sendtner",59.1276209,15.827076
"3099","Callitriche cophocarpa Sendtner",59.7459619,17.4282059
"3100","Callitriche cophocarpa Sendtner",58.5928699,16.187794
"3101","Callitriche cophocarpa Sendtner",59.7948299,18.364179
"3102","Callitriche cophocarpa Sendtner",59.370739,16.794597
"3103","Callitriche cophocarpa Sendtner",58.185611,13.544995
"3104","Callitriche cophocarpa Sendtner",57.313892,13.02771
"3105","Callitriche cophocarpa Sendtner",60.113084,18.345655
"3106","Callitriche cophocarpa Sendtner",58.7661099,17.062151
